Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Lenovo Thinkpad X100e - 2876-27G,2010,AMD Athlon Neo MV-40,ATI Radeon HD 3200,"2048 MB  ,, PC2-5300 (333MHz) DDR2","Seagate Momentus 5400.6 ST9250315AS, 250 GB  ","11.60 inch 16:9, 1366 x 768 pixel, glossy: no","1.47 kg ( = 51.85 oz / 3.24 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",580 Euro
Lenovo ThinkPad T410s - 2924-9HG,2010,Intel Core i5-580M,NVIDIA NVS 3100M,"4 GB  ,, DDR3: PC3-10700 (667 MHz)","Intel X18-M G2 SSDSA1M160G2LE, 160 GB  ","14.10 inch 16:10, 1440 x 900 pixel, LEN4036, glossy: no","1.73 kg ( = 61.02 oz / 3.81 pounds), Power Supply: 460 g ( = 16.23 oz / 1.01 pounds)",2300 Euro
Lenovo ThinkPad T510 - 4384-GEG,2010,Intel Core i7-620M,NVIDIA NVS 3100M,"4 GB  ,, DDR3 PC3-10700 (667 MHz)","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, glossy: no","2.81 kg ( = 99.12 oz / 6.19 pounds), Power Supply: 450 g ( = 15.87 oz / 0.99 pounds)",1800 Euro
Lenovo Thinkpad Edge 11 2545-24G,2010,AMD Athlon II Neo K325,ATI Radeon HD 4225,"4 GB  ,, DDR3: PC3-10700 (667 MHz)","Hitachi Travelstar 5K500.B HTS545032B9A300, 320 GB  ","11.60 inch 16:9, 1366 x 768 pixel, AUO205C, glossy: yes","1.5 kg ( = 52.91 oz / 3.31 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",500 Euro
Lenovo ThinkPad T410s - 2924-9HG,2010,Intel Core i5-580M,NVIDIA NVS 3100M,"4 GB  ,, DDR3: PC3-10700 (667 MHz)","Intel X18-M G2 SSDSA1M160G2LE, 160 GB  ","14.10 inch 16:10, 1440 x 900 pixel, LEN4036, glossy: no","1.73 kg ( = 61.02 oz / 3.81 pounds), Power Supply: 460 g ( = 16.23 oz / 1.01 pounds)",2300 Euro
Lenovo Thinkpad T410 - 2537-9UG,2010,Intel Core i7-620M,NVIDIA NVS 3100M,"4 GB  ,, DDR3: PC3-10700 (667 MHz)","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","14.10 inch 16:10, 1440 x 900 pixel, LEN4036, glossy: no","2.3 kg ( = 81.13 oz / 5.07 pounds), Power Supply: 460 g ( = 16.23 oz / 1.01 pounds)",1800 Euro
Lenovo ThinkPad T510 - 4384-GEG,2010,Intel Core i7-620M,NVIDIA NVS 3100M,"4 GB  ,, DDR3 PC3-10700 (667 MHz)","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, glossy: no","2.81 kg ( = 99.12 oz / 6.19 pounds), Power Supply: 450 g ( = 15.87 oz / 0.99 pounds)",1800 Euro
Lenovo IdeaPad S10-3,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, PC2-5300","240 GB - 5400 rpm, 240 GB  ","10.10 inch 10:6, 1024 x 600 pixel, glossy: yes","1.182 kg ( = 41.69 oz / 2.61 pounds), Power Supply: 149 g ( = 5.26 oz / 0.33 pounds)",400 Euro
Lenovo Thinkpad Edge 11 2545-24G,2010,AMD Athlon II Neo K325,ATI Radeon HD 4225,"4 GB  ,, DDR3: PC3-10700 (667 MHz)","Hitachi Travelstar 5K500.B HTS545032B9A300, 320 GB  ","11.60 inch 16:9, 1366 x 768 pixel, AUO205C, glossy: yes","1.5 kg ( = 52.91 oz / 3.31 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",500 Euro
Lenovo ThinkPad Edge 11,2010,Intel Core i3-380UM,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, DDR3; PC-10700 (667 MHz)","Hitachi Travelstar 5K500.B HTS545032B9A300, 320 GB  ","11.60 inch 16:9, 1366 x 768 pixel, glossy: yes","1.53 kg ( = 53.97 oz / 3.37 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",700 Euro
Lenovo Thinkpad T410s,2010,Intel Core i5-520M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, PC3-8500F (533 MHz); DDR3","Samsung MMCRE28G8MXP, 128 GB  ","14.10 inch 16:10, 1440 x 900 pixel","2.02 kg ( = 71.25 oz / 4.45 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",2300 Euro
Lenovo IdeaPad Z360,2010,Intel Core i5-450M,NVIDIA GeForce 310M,"4 GB  ,, DDR3, PC-8500F, Hyundai Electronics",", 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, Chi Mei N133B6-L02, glossy: yes","2.05 kg ( = 72.31 oz / 4.52 pounds), Power Supply: 380 g ( = 13.4 oz / 0.84 pounds)",850 Euro
Lenovo IdeaPad Y560-M29B2GE,2010,Intel Core i3-350M,ATI Mobility Radeon HD 5730,"4 GB  ,, PC3-10600 Elpida, PC3-8500 Kingston",", 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, AUO B156XW04 V0, glossy: yes","2.617 kg ( = 92.31 oz / 5.77 pounds), Power Supply: 558 g ( = 19.68 oz / 1.23 pounds)",899 Euro
Lenovo IdeaPad Z360,2010,Intel Core i5-450M,NVIDIA GeForce 310M,"4 GB  ,, DDR3, PC-8500F, Hyundai Electronics",", 500 GB  ","13.30 inch 16:9, 1366 x 768 pixel, Chi Mei N133B6-L02, glossy: yes","2.05 kg ( = 72.31 oz / 4.52 pounds), Power Supply: 380 g ( = 13.4 oz / 0.84 pounds)",850 Euro
Lenovo Thinkpad T410 2522-3FG,2010,Intel Core i7-620M,NVIDIA NVS 3100M,"4 GB  ,, DDR3; PC3-8500F (533MHz)","Hitachi Travelstar 7K500 HTS725025A9A, 250 GB  ","14.10 inch 16:10, 1440 x 900 pixel, LED Backlight; WWAN antenna integrated, glossy: no","2.31 kg ( = 81.48 oz / 5.09 pounds), Power Supply: 440 g ( = 15.52 oz / 0.97 pounds)",
Lenovo IdeaPad S10-3t,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, DDR2-5300, 667 MHz, Producer: Ramaxel, maximal 2 GByte, 1 Slot","Seagate Momentus 5400.6 ST9250315AS, 250 GB  ","10.10 inch 16:9, 1024 x 600 pixel, LED, Touchscreen (2-finger-multitouch, capacitive), WSVGA, Panel: AUO23D2, glossy: yes","1.55 kg ( = 54.67 oz / 3.42 pounds), Power Supply: 150 g ( = 5.29 oz / 0.33 pounds)",359 Euro
Lenovo Thinkpad W510 4319-29G,2010,Intel Core i7-820QM,NVIDIA Quadro FX 880M,4 GB  ,"Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, glossy: no","2.76 kg ( = 97.36 oz / 6.08 pounds), Power Supply: 670 g ( = 23.63 oz / 1.48 pounds)",2100 Euro
Lenovo IdeaPad V560,2010,Intel Core i3-370M,NVIDIA GeForce 310M,"4 GB  ,, PC-10600","WDC Scorpio Blue WD6400BEVT-22A0RT0, 640 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LTN156AT05J01, glossy: yes","2.444 kg ( = 86.21 oz / 5.39 pounds), Power Supply: 170 g ( = 6 oz / 0.37 pounds)",749 Euro
Lenovo IdeaPad V560,2010,Intel Core i3-370M,NVIDIA GeForce 310M,"4 GB  ,, PC-10600","WDC Scorpio Blue WD6400BEVT-22A0RT0, 640 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LTN156AT05J01, glossy: yes","2.444 kg ( = 86.21 oz / 5.39 pounds), Power Supply: 170 g ( = 6 oz / 0.37 pounds)",749 Euro
NVLDFGE,2010,Intel Core i3-350M,Intel Graphics Media Accelerator (GMA) HD Graphics,"2048 MB  ,, Micron Technology - PC3-8500 - 16JSF25664HZ-1G1F1","Seagate Momentus 5400.6 ST9250315AS, 250 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Len40B0 - LP156WH2-TLBA, glossy: no","2.5 kg ( = 88.19 oz / 5.51 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",
Lenovo IdeaPad Z565-4311,2010,AMD Phenom II X3 N830,ATI Mobility Radeon HD 5470,"4 GB  ,, PC3-8500 Hynix","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LTN156AT05J01, glossy: yes","2.595 kg ( = 91.54 oz / 5.72 pounds), Power Supply: 342 g ( = 12.06 oz / 0.75 pounds)",699 Euro
Lenovo Ideapad G560-M277QGE,2010,Intel Core i3-350M,Intel Graphics Media Accelerator (GMA) HD Graphics,"2048 MB  ,, PC3-8500 Samsung","WDC Scorpio Blue WD5000BEVT, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LTN156AT05J01, glossy: yes","2.467 kg ( = 87.02 oz / 5.44 pounds), Power Supply: 245 g ( = 8.64 oz / 0.54 pounds)",549 Euro
Lenovo Thinkpad L412 0530-5ZG,2010,Intel Core i3-330M,Intel Graphics Media Accelerator (GMA) HD Graphics,"2048 MB  ,, DDR3 PC3-10700, 1x2048MB, max 8GB","Hitachi Travelstar 5K500.B HTS545025B9A300, 250 GB  ","14.00 inch 16:9, 1366 x 768 pixel, glossy: no","2.34 kg ( = 82.54 oz / 5.16 pounds), Power Supply: 380 g ( = 13.4 oz / 0.84 pounds)",766 Euro
Lenovo Thinkpad X201s 5143-4JG,2010,Intel Core i7-640LM,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, DDR3 SDRAM",", 250 GB  ","12.10 inch 16:10, 1440 x 900 pixel, LEN4014, glossy: no","1.37 kg ( = 48.33 oz / 3.02 pounds), Power Supply: 360 g ( = 12.7 oz / 0.79 pounds)",2316 Euro
Lenovo Thinkpad W701 2500-2EG,2010,Intel Core i7-720QM,NVIDIA Quadro FX 2800M,"2048 MB  ,, 1x 2 GB DDR3 PC3-8500F, 4 slots, max. 16 GB","Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","17.20 inch 16:10, 1920 x 1200 pixel, RGB-LED, LEN406A, LTN170CT08L01, colour spectrum above Adobe RGB, glossy: no","3.92 kg ( = 138.27 oz / 8.64 pounds), Power Supply: 1000 g ( = 35.27 oz / 2.2 pounds)",2300 Euro
Lenovo Thinkpad W701 2500-2EG,2010,Intel Core i7-720QM,NVIDIA Quadro FX 2800M,"2048 MB  ,, 1x 2 GB DDR3 PC3-8500F, 4 slots, max. 16 GB","Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","17.20 inch 16:10, 1920 x 1200 pixel, RGB-LED, LEN406A, LTN170CT08L01, colour spectrum above Adobe RGB, glossy: no","3.92 kg ( = 138.27 oz / 8.64 pounds), Power Supply: 1000 g ( = 35.27 oz / 2.2 pounds)",2300 Euro
Lenovo Ideapad G560-M277QGE,2010,Intel Core i3-350M,Intel Graphics Media Accelerator (GMA) HD Graphics,"2048 MB  ,, PC3-8500 Samsung","WDC Scorpio Blue WD5000BEVT, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LTN156AT05J01, glossy: yes","2.467 kg ( = 87.02 oz / 5.44 pounds), Power Supply: 245 g ( = 8.64 oz / 0.54 pounds)",549 Euro
Lenovo IdeaPad U160,2010,Intel Core i5-520UM,Intel Graphics Media Accelerator (GMA) HD Graphics,"2048 MB  ,, PC3-8500","WDC Scorpio Blue WD3200BEVT, 320 GB  ","11.60 inch 16:9, 1366 x 768 pixel, AUO B116XW03 V0, glossy: yes","1.387 kg ( = 48.93 oz / 3.06 pounds), Power Supply: 159 g ( = 5.61 oz / 0.35 pounds)",799 Euro
Lenovo IdeaPad Y560-M29B3GE,2010,Intel Core i7-720QM,ATI Mobility Radeon HD 5730,"4 GB  ,, PC3-10600 Elpida, PC3-8500 Kingston",", 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, AUO B156XW04 V0, glossy: yes","2.617 kg ( = 92.31 oz / 5.77 pounds), Power Supply: 558 g ( = 19.68 oz / 1.23 pounds)",899 Euro
Lenovo ThinkPad X201,2010,Intel Core i5-540M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, 2x2GB DDR3-1066, 2 Slots, max. 8GB","Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","12.10 inch 16:10, 1280 x 800 pixel, LP121WX3-TLC1, glossy: no","1.69 kg ( = 59.61 oz / 3.73 pounds), Power Supply: 360 g ( = 12.7 oz / 0.79 pounds)",1800 Euro
Lenovo IdeaPad U160,2010,Intel Core i5-520UM,Intel Graphics Media Accelerator (GMA) HD Graphics,"2048 MB  ,, PC3-8500","WDC Scorpio Blue WD3200BEVT, 320 GB  ","11.60 inch 16:9, 1366 x 768 pixel, AUO B116XW03 V0, glossy: yes","1.387 kg ( = 48.93 oz / 3.06 pounds), Power Supply: 159 g ( = 5.61 oz / 0.35 pounds)",799 Euro
Lenovo IdeaPad Y560-M29B3GE,2010,Intel Core i7-720QM,ATI Mobility Radeon HD 5730,"4 GB  ,, PC3-10600 Elpida, PC3-8500 Kingston",", 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, AUO B156XW04 V0, glossy: yes","2.617 kg ( = 92.31 oz / 5.77 pounds), Power Supply: 558 g ( = 19.68 oz / 1.23 pounds)",899 Euro
Lenovo Thinkpad L512 2597-5VG,2010,Intel Core i3-330M,Intel Graphics Media Accelerator (GMA) HD Graphics,"2048 MB  ,, DDR3","Hitachi Travelstar 5K500.B HTS545025B9A300, 250 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Chi Mei N156B6-L0A, glossy: no","2.57 kg ( = 90.65 oz / 5.67 pounds), Power Supply: 370 g ( = 13.05 oz / 0.82 pounds)",800 Euro
Lenovo Thinkpad L412 0530-5ZG,2010,Intel Core i3-330M,Intel Graphics Media Accelerator (GMA) HD Graphics,"2048 MB  ,, DDR3 PC3-10700, 1x2048MB, max 8GB","Hitachi Travelstar 5K500.B HTS545025B9A300, 250 GB  ","14.00 inch 16:9, 1366 x 768 pixel, glossy: no","2.34 kg ( = 82.54 oz / 5.16 pounds), Power Supply: 380 g ( = 13.4 oz / 0.84 pounds)",766 Euro
Lenovo Thinkpad L512 2597-5VG,2010,Intel Core i3-330M,Intel Graphics Media Accelerator (GMA) HD Graphics,"2048 MB  ,, DDR3","Hitachi Travelstar 5K500.B HTS545025B9A300, 250 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Chi Mei N156B6-L0A, glossy: no","2.57 kg ( = 90.65 oz / 5.67 pounds), Power Supply: 370 g ( = 13.05 oz / 0.82 pounds)",800 Euro
Lenovo Thinkpad T410s,2010,Intel Core i5-520M,Intel Graphics Media Accelerator (GMA) HD Graphics,"4 GB  ,, PC3-8500F (533 MHz); DDR3","Samsung MMCRE28G8MXP, 128 GB  ","14.10 inch 16:10, 1440 x 900 pixel","2.02 kg ( = 71.25 oz / 4.45 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",2300 Euro
Lenovo IdeaPad S10-3,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, PC2-5300","240 GB - 5400 rpm, 240 GB  ","10.10 inch 10:6, 1024 x 600 pixel, glossy: yes","1.182 kg ( = 41.69 oz / 2.61 pounds), Power Supply: 149 g ( = 5.26 oz / 0.33 pounds)",400 Euro
Lenovo ThinkPad Edge 13NUE2UGE),2010,AMD Turion Neo X2 L625,ATI Radeon HD 3200,"4 GB  ,, Hyundai Electronics, DDR2-5300, 667 MHz, max. 4 GByte","Fujitsu MJA2320BH G2, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, LED backlight, glossy: yes","1.8 kg ( = 63.49 oz / 3.97 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",737 Euro
Lenovo Thinkpad W510 4319-29G,2010,Intel Core i7-820QM,NVIDIA Quadro FX 880M,4 GB  ,"Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, glossy: no","2.76 kg ( = 97.36 oz / 6.08 pounds), Power Supply: 670 g ( = 23.63 oz / 1.48 pounds)",2100 Euro
Lenovo Thinkpad X100e - 2876-27G,2010,AMD Athlon Neo MV-40,ATI Radeon HD 3200,"2048 MB  ,, PC2-5300 (333MHz) DDR2","Seagate Momentus 5400.6 ST9250315AS, 250 GB  ","11.60 inch 16:9, 1366 x 768 pixel, glossy: no","1.47 kg ( = 51.85 oz / 3.24 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",580 Euro
Lenovo Thinkpad T510 - 4349-4JG,2010,Intel Core i7-620M,NVIDIA NVS 3100M,"4 GB  ,, DDR3 PC3-8500F (533 MHz)","Seagate Momentus 7200.4 ST9320423AS, 320 GB  ","15.60 inch 16:9, 1600 x 900 pixel, LEN40B1, LP156WD1-TLB2, glossy: no","2.81 kg ( = 99.12 oz / 6.19 pounds), Power Supply: 450 g ( = 15.87 oz / 0.99 pounds)",1800 Euro
Lenovo IdeaPad S12,2010,Intel Atom N270,NVIDIA GeForce 9400M (G) / ION (LE),"2048 MB  ,, DDR2-533,3 USB 2.0, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: 3,5 mm audio ports, microphone, Card Reader: SD, MMC, Memory-Stick, MS Pro","Fujitsu MJA2250BH G2, 250 GB  ","12.00 inch 16:10, 1280 x 800 pixel, glossy: yes","1.55 kg ( = 54.67 oz / 3.42 pounds), Power Supply: 320 g ( = 11.29 oz / 0.71 pounds)",400 Euro
Lenovo ThinkPad X200t,2010,Intel Core 2 Duo SL9600,Intel Graphics Media Accelerator (GMA) 4500MHD,"2048 MB  ,, DDR3-1066,3 USB 2.0, 1 VGA, 1 Modem, 1 Kensington Lock, Audio Connections: 3.5 headphone-in, microphone-in, Card Reader: SD, SDHC, MultimediaCard, MemoryStick","Hitachi Travelstar 7K320 HTS723232L9A360, 320 GB  ","12.10 inch 16:10, 1280 x 800 pixel, Anti reflective coating, glossy: yes","1.82 kg ( = 64.2 oz / 4.01 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",2000 Euro
Lenovo Thinkpad T410 2522-3FG,2010,Intel Core i7-620M,NVIDIA NVS 3100M,"4 GB  ,, DDR3; PC3-8500F (533MHz)","Hitachi Travelstar 7K500 HTS725025A9A, 250 GB  ","14.10 inch 16:10, 1440 x 900 pixel, LED Backlight; WWAN antenna integrated, glossy: no","2.31 kg ( = 81.48 oz / 5.09 pounds), Power Supply: 440 g ( = 15.52 oz / 0.97 pounds)",
LG S210-K.CBMAG,2010,Intel Core 2 Duo T9550,NVIDIA GeForce 9300M G,"4 GB  ,, PC3-8500 DDR3 SD RAM","320 GB - 5400 rpm, 320 GB  ","12.10 inch 16:9, 1280 x 800 pixel, Finebright, glossy: yes","1.765 kg ( = 62.26 oz / 3.89 pounds), Power Supply: 322 g ( = 11.36 oz / 0.71 pounds)",1450 Euro
MSI GX660R,2010,Intel Core i7-740QM,ATI Mobility Radeon HD 5870,"4 GB  ,, ASint, DDR3-10600, 1333 MHz, max. 12 GByte, 8 Banks","WDC Scorpio Blue WD5000BEVT, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LED, glossy: yes","3.5 kg ( = 123.46 oz / 7.72 pounds), Power Supply: 630 g ( = 22.22 oz / 1.39 pounds)",1799 Euro
MSI GT663R-i7488BLW7P,2010,Intel Core i7-740QM,NVIDIA GeForce GTX 460M,"8 GB  ,, 2x 4096 MB DDR3 (1333 MHz @ 1066 MHz), three slots, 12 GB maximum","WDC Scorpio Black WD3200BEKT-22KA9T0, 320 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, 39.6 cm, AU Optronics B156HW01 V5, glossy: yes","3.426 kg ( = 120.85 oz / 7.55 pounds), Power Supply: 772 g ( = 27.23 oz / 1.7 pounds)",1600 Euro
MSI Wind U160,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, DDR-2",", 160 GB  ","10.00 inch 10:6, 1024 x 600 pixel, LED backlight, glossy: yes","1.23 kg ( = 43.39 oz / 2.71 pounds), Power Supply: 330 g ( = 11.64 oz / 0.73 pounds)",350 Euro
MSI GE603,2010,Intel Core i5-460M,NVIDIA GeForce GT 425M,"4 GB  ,, PC3-10700 (667MHz)",", 500 GB  ","16.00 inch 16:9, 1366 x 768 pixel, Hannstar HSD160PHW1, glossy: yes","2.459 kg ( = 86.74 oz / 5.42 pounds), Power Supply: 374 g ( = 13.19 oz / 0.82 pounds)",890 Euro
MSI GE600-i5447W7P,2010,Intel Core i5-430M,ATI Mobility Radeon HD 5730,"4 GB  ,, DDR3","WDC Scorpio Blue WD5000BEVT-22A0R, 500 GB  ","16.00 inch 16:9, 1366 x 768 pixel, HSD160PHW1, glossy: yes","2.492 kg ( = 87.9 oz / 5.49 pounds), Power Supply: 370 g ( = 13.05 oz / 0.82 pounds)",899 Euro
MSI GT660R-i74129BLW7P,2010,Intel Core i7-740QM,NVIDIA GeForce GTX 285M,"12 GB  ,, PC3 10600 (1333 MHz)","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO B156HW01 V5, glossy: yes","3.5 kg ( = 123.46 oz / 7.72 pounds), Power Supply: 779 g ( = 27.48 oz / 1.72 pounds)",2299 Euro
MSI FX600-i5447W7P,2010,Intel Core i5-450M,NVIDIA GeForce GT 325M,"4 GB  ,, PC3-8500","WDC Scorpio Blue WD5000BEVT-22A0RT0, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Samsung 156AT05-H01, glossy: yes","2.487 kg ( = 87.73 oz / 5.48 pounds), Power Supply: 358 g ( = 12.63 oz / 0.79 pounds)",850 Euro
MSI GX660R,2010,Intel Core i7-740QM,ATI Mobility Radeon HD 5870,"4 GB  ,, ASint, DDR3-10600, 1333 MHz, max. 12 GByte, 8 Banks","WDC Scorpio Blue WD5000BEVT, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LED, glossy: yes","3.5 kg ( = 123.46 oz / 7.72 pounds), Power Supply: 630 g ( = 22.22 oz / 1.39 pounds)",1799 Euro
MSI CX620MX-i3343W7P,2010,Intel Core i3-330M,ATI Mobility Radeon HD 545v,"4 GB  ,, PC3-10600","WDC Scorpio Blue WD3200BEVT, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Samsung 156AT05-H01 SEC3651, glossy: yes","2.454 kg ( = 86.56 oz / 5.41 pounds), Power Supply: 400 g ( = 14.11 oz / 0.88 pounds)",599 Euro
MSI CX620MX-i3343W7P,2010,Intel Core i3-330M,ATI Mobility Radeon HD 545v,"4 GB  ,, PC3-10600","WDC Scorpio Blue WD3200BEVT, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Samsung 156AT05-H01 SEC3651, glossy: yes","2.454 kg ( = 86.56 oz / 5.41 pounds), Power Supply: 400 g ( = 14.11 oz / 0.88 pounds)",599 Euro
MSI FX600-i5447W7P,2010,Intel Core i5-450M,NVIDIA GeForce GT 325M,"4 GB  ,, PC3-8500","WDC Scorpio Blue WD5000BEVT-22A0RT0, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Samsung 156AT05-H01, glossy: yes","2.487 kg ( = 87.73 oz / 5.48 pounds), Power Supply: 358 g ( = 12.63 oz / 0.79 pounds)",850 Euro
MSI GT660R-i74129BLW7P,2010,Intel Core i7-740QM,NVIDIA GeForce GTX 285M,"12 GB  ,, PC3 10600 (1333 MHz)","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO B156HW01 V5, glossy: yes","3.5 kg ( = 123.46 oz / 7.72 pounds), Power Supply: 779 g ( = 27.48 oz / 1.72 pounds)",2299 Euro
MSI GX740-i7247LW7P,2010,Intel Core i7-720QM,ATI Mobility Radeon HD 5870,"4 GB  ,, DDR3 PC3-8500F, 2x2048MB, max 8GB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","17.00 inch 16:10, 1680 x 1050 pixel, Samsung SEC4A47, glossy: yes","3.37 kg ( = 118.87 oz / 7.43 pounds), Power Supply: 800 g ( = 28.22 oz / 1.76 pounds)",1499 Euro
MSI GE600-i5447W7P,2010,Intel Core i5-430M,ATI Mobility Radeon HD 5730,"4 GB  ,, DDR3","WDC Scorpio Blue WD5000BEVT-22A0R, 500 GB  ","16.00 inch 16:9, 1366 x 768 pixel, HSD160PHW1, glossy: yes","2.492 kg ( = 87.9 oz / 5.49 pounds), Power Supply: 370 g ( = 13.05 oz / 0.82 pounds)",899 Euro
MSI GX640-i5447LW7P,2010,Intel Core i5-430M,ATI Mobility Radeon HD 5850,"4 GB  ,, 2x 2048 MByte DDR3-8500 (1066 MHz)","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.40 inch 16:10, 1680 x 1050 pixel, SEC3946, glossy: yes",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),1200 Euro
MSI GX640-i5447LW7P,2010,Intel Core i5-430M,ATI Mobility Radeon HD 5850,"4 GB  ,, 2x 2048 MByte DDR3-8500 (1066 MHz)","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","15.40 inch 16:10, 1680 x 1050 pixel, SEC3946, glossy: yes",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),1200 Euro
MSI GX740-i7247LW7P,2010,Intel Core i7-720QM,ATI Mobility Radeon HD 5870,"4 GB  ,, DDR3 PC3-8500F, 2x2048MB, max 8GB","Seagate Momentus 7200.4 ST9500420AS, 500 GB  ","17.00 inch 16:10, 1680 x 1050 pixel, Samsung SEC4A47, glossy: yes","3.37 kg ( = 118.87 oz / 7.43 pounds), Power Supply: 800 g ( = 28.22 oz / 1.76 pounds)",1499 Euro
MSI Wind U160,2010,Intel Atom N450,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, DDR-2",", 160 GB  ","10.00 inch 10:6, 1024 x 600 pixel, LED backlight, glossy: yes","1.23 kg ( = 43.39 oz / 2.71 pounds), Power Supply: 330 g ( = 11.64 oz / 0.73 pounds)",350 Euro
MSI Wind Top AE2220,2010,Intel Core 2 Duo T6600,NVIDIA GeForce 9400M (G) / ION (LE),"2048 MB  ,, DDR2 PC2-6400","WDC Caviar Blue WD6400AAKS, 640 GB  ","21.50 inch 16:9, 1920 x 1080 pixel, Multi-Touch, glossy: yes","8.8 kg ( = 310.41 oz / 19.4 pounds), Power Supply: 724 g ( = 25.54 oz / 1.6 pounds)",850 Euro
MSI GT640,2010,Intel Core i7-720QM,NVIDIA GeForce GTS 250M,"4 GB  ,, ~ 3 GByte available, DDR3-1066, both slots are already occupied with 2x 2048 MBytes","WDC Scorpio Blue WD5000BEVT, 500 GB  ","15.40 inch 16:10, 1680 x 1050 pixel, glossy: yes","2.72 kg ( = 95.95 oz / 6 pounds), Power Supply: 800 g ( = 28.22 oz / 1.76 pounds)",1400 Euro
MSI GT740,2010,Intel Core i7-820QM,NVIDIA GeForce GTS 250M,"4 GB  ,, 2 x 2048 MByte DDR3 1066 MHz, ~3 GByte available(32bit OS), max. 4 GByte","WDC Scorpio Blue WD5000BEVT-00A03T0, 500 GB  ","17.00 inch 16:10, 1680 x 1050 pixel, glossy: yes","3.15 kg ( = 111.11 oz / 6.94 pounds), Power Supply: 810 g ( = 28.57 oz / 1.79 pounds)",1450 Euro
